TerritoryID,TerritoryNumber,CategoryCode,Category,TerritoryAddressID,ApartmentNumber,Number,Street,Suburb,PostalCode,State,Name,Phone,Type,Status,NotHomeAttempt,Date1,Date2,Date3,Date4,Date5,Language,Latitude,Longitude,Notes,NotesFromPublisher,Process Notes,original_cache_file,moved_timestamp
786471.0,59,,,3523856.0,Unit,6805 1/4,10th Ave,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,34.003676,-118.321384,,,,,
786471.0,59,,,1512788.0,,6809,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9767193,-118.3280496,,,,,
786471.0,59,,,4346434.0,,6815,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9766832,-118.3280498,,,,,
786471.0,59,,,2400703.0,Unit,6901 1/2,10th Ave,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.976228,-118.3280528,,,,,
786471.0,59,,,6931117.0,Unit,6901 1/4,10th Ave,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.976228,-118.3280528,,,,,
786471.0,59,,,1068198.0,,6905 1/2,10th Ave,Los Angeles,90043,CA,,,House,NotHome,1.0,2025/05/26,,,,,,34.003685,-118.319268,,,,,
786471.0,59,,,2029553.0,,7133,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9752714,-118.3280586,,,,,
786471.0,59,,,1373525.0,,6719,11th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9959403,-118.3294089,,,,,
786471.0,59,,,8566781.0,,6720,11th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,34.0053225,-118.3296131,,,,,
786471.0,59,,,8433048.0,,6723,11th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9801472,-118.3293982,,,,,
786471.0,59,,,4259941.0,,6728,11th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,34.0053225,-118.3296131,,,,,
786471.0,59,,,1802866.0,Unit,6828 1/2,11th Ave,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9959403,-118.3294089,,,,,
786471.0,59,,,8717796.0,Unit,6828 1/4,11th Ave,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9959403,-118.3294089,,,,,
786471.0,59,,,5372421.0,,6838,11th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,34.0053225,-118.3296131,,,,,
786471.0,59,,,1851840.0,,7127,11th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9753134,-118.3295003,,,,,
786471.0,59,,,5788433.0,,6801,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
786471.0,59,,,8341110.0,,7005 1/2,8th Ave,Los Angeles,90043,CA,,,House,NotHome,1.0,2025/05/26,,,,,,33.997381,-118.3258035,,,,,
786471.0,59,,,8867965.0,,7009,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,34.0055105,-118.325844,,,,,
786471.0,59,,,2627250.0,,7101,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
786471.0,59,,,3466007.0,Unit,6812 1/2,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9775011,-118.3307683,,,,,
786471.0,59,,,6334966.0,Unit,6812 1/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9775011,-118.3307683,,,,,
786471.0,59,,,2493438.0,Unit 3/4,6812 3/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9775011,-118.3307683,,,,,
786471.0,59,,,7737280.0,,6836,Crenshaw Blvd,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9773574,-118.330769,,,,,
786471.0,59,,,2197139.0,,3106,W 68th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9772634,-118.326724,,,,,
786471.0,59,,,6045539.0,,6803,W 68th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.977358,-118.3265297,,,,,
786471.0,59,,,1167286.0,,3116,W 69th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9764375,-118.3268474,,,,,
786471.0,59,,,7169172.0,,3128,W 69th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9764364,-118.3269873,,,,,
786471.0,59,,,1974355.0,,3302,W 71St St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9755928,-118.3295711,,,,,
786471.0,59,,,1077623.0,,3111,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9746315,-118.3269728,,,,,
786471.0,59,,,3901238.0,,3115,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9746305,-118.3270912,,,,,
786471.0,59,,,9829856.0,,3119 1/2,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,34.003685,-118.319268,,,,,
786471.0,59,,,6057807.0,,3123,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9746285,-118.3273278,,,,,
786471.0,59,,,9292279.0,,3137,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.974626,-118.327697,,,,,
786471.0,59,,,1801602.0,,3207,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9746216,-118.3283072,,,,,
786471.0,59,,,3325338.0,,3225,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9746152,-118.3288064,,,,,
138837.0,60,,,1503925.0,,7053,5th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9754251,-118.3227194,,,,,
138837.0,60,,,6307386.0,,6763,6th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9770721,-118.32368,,,,,
138837.0,60,,,2081195.0,,6799,6th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.976499,-118.323684,,,,,
138837.0,60,,,6543405.0,,7006,6th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9761552,-118.3234887,,,,,
138837.0,60,,,7844621.0,,7054,6th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9753887,-118.3234946,,,,,
138837.0,60,,,2868049.0,,6725,7th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9776732,-118.3246489,,,,,
138837.0,60,,,1584931.0,,7014,7th Ave,Los Angeles,90043,CA,,,House,NotHome,1.0,2025/06/11,,,,,,33.9760244,-118.3244636,,,,,
138837.0,60,,,3759644.0,,7018,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
138837.0,60,,,7965787.0,,7000,Madden Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.976245,-118.325435,,,,,
138837.0,60,,,5053342.0,,7001,Madden Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.976246,-118.325633,,,,,
138837.0,60,,,4244338.0,,7013,Madden Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9761511,-118.3256337,,,,,
138837.0,60,,,1566546.0,,7035,Madden Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9759771,-118.3256351,,,,,
138837.0,60,,,2751021.0,,2914,W 67th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9780947,-118.3247907,,,,,
138837.0,60,,,9688814.0,,3008,W 67th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9780919,-118.3257238,,,,,
138837.0,60,,,1069438.0,,6707,W 67th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9781265,-118.3338134,,,,,
138837.0,60,,,7689523.0,,2901,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.974642,-118.324722,,,,,
138837.0,60,,,6648098.0,,2927,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9746412,-118.3249016,,,,,
138837.0,60,,,5086984.0,,2967,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.97464,-118.3251779,,,,,
138837.0,60,,,5758158.0,,3013,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9746378,-118.3257798,,,,,
150346.0,61,,,6045037.0,,7323,5th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.973397,-118.3221954,,,,,
150346.0,61,,,4135485.0,,7327,5th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9733702,-118.3221955,,,,,
150346.0,61,,,9961008.0,,7214,7th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9743437,-118.3241843,,,,,
150346.0,61,,,1600750.0,,7414,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
150346.0,61,,,2807619.0,,7514,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
150346.0,61,,,9157468.0,,2720,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.973582,-118.3230059,,,,,
150346.0,61,,,3075151.0,,2901,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.973743,-118.324434,,,,,
150346.0,61,,,6412013.0,,2917,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9737426,-118.3245861,,,,,
150346.0,61,,,4060314.0,,3019,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.97374,-118.3255556,,,,,
150346.0,61,,,6883101.0,,2625,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9728467,-118.3223994,,,,,
150346.0,61,,,5559207.0,,3005,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9728394,-118.3254245,,,,,
150346.0,61,,,4401950.0,,3020,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.972674,-118.3255756,,,,,
150346.0,61,,,4808625.0,,2909,W 75th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9719398,-118.324514,,,,,
150346.0,61,,,6554565.0,,2921,W 75th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9719395,-118.3246281,,,,,
150346.0,61,,,1440165.0,,3015,W 76th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9709933,-118.3255242,,,,,
150346.0,61,,,7349148.0,,2606,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744859,-118.3222549,,,,,
150346.0,61,,,1229208.0,,2607,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744859,-118.322257,,,,,
150346.0,61,,,4815223.0,,2610 1/2,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744889,-118.335232,,,,,
150346.0,61,,,2049425.0,,2904,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744769,-118.3247486,,,,,
150346.0,61,,,1945371.0,,2908,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744768,-118.3247763,,,,,
150346.0,61,,,2334015.0,,2912,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744766,-118.3248039,,,,,
150346.0,61,,,7699554.0,,2914 1/2,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744889,-118.335232,,,,,
150346.0,61,,,7861322.0,,3010,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744728,-118.3257648,,,,,
584366.0,62,,,9998113.0,,7208,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.974359,-118.3284841,,dog,,,
584366.0,62,,,6435503.0,4,7215,10th Ave,Los Angeles,,,,,Apartment,Available,0.0,,,,,,,0.0,0.0,Not Home,,,,
584366.0,62,,,8410143.0,,7219,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9742914,-118.3286822,,,,,
584366.0,62,,,9317386.0,,7223,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9742644,-118.3286822,,,,,
584366.0,62,,,4503726.0,,7326,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9733143,-118.3284813,,,,,
584366.0,62,,,9069112.0,,7411,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9725293,-118.3287512,,,,,
584366.0,62,,,9878570.0,,7510,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9716183,-118.3285552,,,,,
584366.0,62,,,2214653.0,,7229,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,34.0055105,-118.325844,,,,,
584366.0,62,,,4284879.0,,7421,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
584366.0,62,,,7157116.0,,7203,9th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744051,-118.3276331,,,,,
584366.0,62,,,3735281.0,,7250,9th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9740233,-118.3274363,,,,,
584366.0,62,,,6774776.0,,7314,9th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9735155,-118.3274379,,,,,
584366.0,62,,,3019197.0,,7300,S Crenshaw Blvd,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9288014,-118.326295,,,,,
584366.0,62,,,3746567.0,,3212,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9735445,-118.3288519,,,,,
584366.0,62,,,9469779.0,,3215,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9737094,-118.3288729,,,,,
584366.0,62,,,9874037.0,,3222,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.973544,-118.3289519,,,,,
584366.0,62,,,2566399.0,,3225,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9737089,-118.3289729,,,,,
584366.0,62,,,9829088.0,,3227,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9737088,-118.3289929,,,,,
584366.0,62,,,1135243.0,,3228,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9735437,-118.3290119,,,,,
584366.0,62,,,4870974.0,,3304,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9735403,-118.3297715,,,,,
584366.0,62,,,1578765.0,,3314,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9735398,-118.3298714,,,,,
584366.0,62,,,3946213.0,,3323,W 73rd St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9737045,-118.3299524,,,,,
584366.0,62,,,1880491.0,,3117,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9728236,-118.3269442,,,,,
584366.0,62,,,7296801.0,,3149,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9728064,-118.3278006,,,,,
584366.0,62,,,8313748.0,,3156,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9726415,-118.3279837,,,,,
584366.0,62,,,2991814.0,,3243,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9727987,-118.3292017,,,,,
584366.0,62,,,7712105.0,,3324,W 74th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9726301,-118.329983,,,,,
584366.0,62,,,9235175.0,,3111,W 75th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9719273,-118.3268118,,,,,
584366.0,62,,,4849864.0,,3161,W 75th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.971909,-118.3277755,,,,,
584366.0,62,,,7868960.0,,3325,W 75th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9718857,-118.329986,,,,,
584366.0,62,,,8611364.0,,3116,W 76th St,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9708247,-118.3269272,,,,,
584366.0,62,,,2448730.0,,3106,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744675,-118.3268525,,,,,
584366.0,62,,,8869318.0,,3130,W Florence Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9744598,-118.3281289,,,,,
203076.0,63,,,3441741.0,,3001,79th Street,Inglewood,90305,,,,House,Available,0.0,,,,,,,,,,,,,
203076.0,63,,,9367413.0,,2605,S 5th Ave,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.952725,-118.3221207,,,,,
203076.0,63,,,7162634.0,,3076,W 76th St,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.9708273,-118.3261128,,,,,
203076.0,63,,,8381268.0,,2903 1/2,W 77th St,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.9699764,-118.3221149,,,,,
203076.0,63,,,2023670.0,,3014,W 77th St,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.9699008,-118.3255155,,,,,
203076.0,63,,,4564323.0,,2601,W 78th St,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.969172,-118.322225,,,,,
203076.0,63,,,1078310.0,,2605,W 78th St,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.9691719,-118.3222505,,,,,
203076.0,63,,,6075665.0,,2610,W 78th St,Inglewood,90305-1016,,,,House,Available,0.0,,,,,,,33.9690067,-118.3222877,,,,,
203076.0,63,,,7991340.0,,2710,W 78th St,Inglewood,90305-1018,,,,House,Available,0.0,,,,,,,33.9690033,-118.322925,,,,,
203076.0,63,,,6768372.0,,2723,W 78th St,Inglewood,90305-1017,,,,House,Available,0.0,,,,,,,33.9691679,-118.3230024,,,,,
203076.0,63,,,2085752.0,,2729,W 78th St,Inglewood,90305-1017,,,,House,Available,0.0,,,,,,,33.9691677,-118.3230407,,,,,
203076.0,63,,,5539274.0,,2907,W 78th St,Inglewood,90305-1019,,,,House,Available,0.0,,,,,,,33.9691596,-118.3244787,,,,,
203076.0,63,,,1379630.0,,2601,W 79th St,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.967343,-118.322228,,,,,
729086.0,64,,,4998866.0,,3231,W 80th St,Inglewood,90305,CA,,,House,NotHome,1.0,2025/04/23,,,,,,33.9664502,-118.3278676,,,,,
729086.0,64,,,7415776.0,,3339,W 80th St,Inglewood,90305,CA,,,House,Available,0.0,,,,,,,33.9664465,-118.3293647,,,,,
729086.0,64,,,3075004.0,,7611,10th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.9707093,-118.3287552,,,,,
729086.0,64,,,4667723.0,,7703,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,9377655.0,,7705,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,8665783.0,,7709,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,1721387.0,,7715,8th Ave,Los Angeles,90043,CA,,,House,NotHome,1.0,2025/02/26,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,4748311.0,,7719,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,2947748.0,,7723,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,3757453.0,,7725,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,1243811.0,,7807,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,3171714.0,,7821,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,8486641.0,,7841,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,34.0055105,-118.325844,,,,,
729086.0,64,,,9463494.0,,7851,8th Ave,Los Angeles,90043,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,
729086.0,64,,,9389215.0,Unit,7606 1/2,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,NotHome,2.0,,2025/02/26,,,,,33.9707254,-118.3307421,,,,,
729086.0,64,,,6886828.0,Unit,7606 1/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,Home,0.0,,,,,,,33.9707254,-118.3307421,,,,,
729086.0,64,,,3879860.0,Unit 3/4,7606 3/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,NotHome,1.0,2024/09/07,,,,,,33.9707254,-118.3307421,,,,,
729086.0,64,,,1450089.0,Unit,7616 1/2,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,NotHome,2.0,,2024/09/22,,,,,33.9706578,-118.3307423,,,,,
729086.0,64,,,7513730.0,Unit,7616 1/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,NotHome,2.0,,2024/09/22,,,,,33.9706578,-118.3307423,,,,,
729086.0,64,,,9907151.0,Unit 3/4,7616 3/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,NotHome,2.0,,2024/09/22,,,,,33.9706578,-118.3307423,,,,,
729086.0,64,,,3053167.0,Unit,7708 1/2,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9698029,-118.3307441,,,,,
729086.0,64,,,8768911.0,Unit,7708 1/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9698029,-118.3307441,,,,,
729086.0,64,,,9158886.0,Unit 3/4,7708 3/4,Crenshaw Blvd,Los Angeles,90043,CA,,,Apartment,Available,0.0,,,,,,,33.9698029,-118.3307441,,,,,
